ts_code,start_date,hy_code
300404,2015/1/13,370601
300404,2021/7/30,370603
300405,2014/1/24,220309
300406,2014/1/24,370301
300406,2018/7/13,370501
300406,2021/7/30,370504
300407,2014/1/25,630201
300407,2021/7/30,630803
300408,2014/1/25,270203
300409,2014/1/25,220305
300409,2019/7/24,220204
300409,2021/7/30,630702
300410,2014/1/19,270401
300410,2018/7/13,640301
300410,2021/7/30,640107
300410,2022/7/29,630703
300411,2014/1/19,640209
300412,2014/1/19,370501
300412,2019/7/24,640209
300413,2015/1/15,450303
300413,2019/7/24,720301
300413,2021/7/30,720701
300414,2015/1/6,630403
300414,2018/7/13,730203
300414,2021/7/30,730207
300415,2015/1/15,640209
300416,2015/1/15,640301
300416,2021/7/30,640107
300416,2022/7/29,460802
300417,2015/1/15,640301
300417,2021/7/30,640107
300418,2015/1/15,720302
300418,2021/7/30,720401
300419,2015/1/15,710202
300419,2021/7/30,710301
300420,2015/1/15,640106
300421,2015/1/15,640102
300421,2021/7/30,640108
300422,2015/2/15,410401
300422,2021/7/30,760102
300423,2015/1/15,630402
300423,2021/7/30,630801
300424,2015/4/13,650201
300425,2015/1/15,410401
300425,2021/7/30,760102
300426,2015/2/15,720102
300426,2021/7/30,720601
300427,2015/1/15,630201
300427,2021/7/30,630803
300428,2015/1/9,240201
300428,2019/7/24,280201
300428,2021/7/30,280204
300429,2015/3/9,220309
300429,2021/7/30,270601
300430,2015/3/9,640106
300431,2015/3/9,720301
300432,2015/1/9,280201
300432,2021/7/30,280203
300433,2015/1/9,270502
300433,2021/7/30,270504
300434,2015/4/13,640209
300434,2018/7/13,370102
300435,2015/1/16,640105
300435,2020/2/24,410301
300436,2015/1/13,370301
300436,2017/6/29,370102
300437,2015/1/13,220309
300437,2021/7/30,760102
300438,2015/1/13,270401
300438,2021/2/24,630305
300438,2021/7/30,630701
300439,2015/1/13,370301
300439,2015/11/2,370501
300439,2021/7/30,370504
300440,2015/4/13,710202
300440,2021/7/30,710301
300441,2015/4/13,640106
300442,2015/4/13,640208
300443,2015/1/13,640102
300443,2017/6/29,630302
300443,2021/7/30,630602
300444,2015/1/13,630402
300444,2021/7/30,630801
300445,2015/1/13,640301
300445,2021/7/30,640107
300446,2015/1/13,270203
300446,2017/6/29,220309
300446,2021/7/30,270601
300447,2015/1/13,630404
300447,2021/7/30,650501
300448,2015/1/13,710202
300448,2021/7/30,710301
300449,2015/1/13,710101
300449,2021/7/30,710102
300450,2015/1/6,640106
300450,2019/7/24,640209
300450,2021/7/30,630703
300451,2015/1/6,710201
300451,2021/7/30,710401
300452,2015/1/6,370101
300453,2015/1/6,370501
300453,2021/7/30,370503
300454,2018/5/5,710201
300454,2021/7/30,710402
300455,2015/1/6,710202
300455,2017/6/29,710101
300455,2021/7/30,710103
300456,2015/5/6,650101
300456,2020/7/30,270101
300456,2021/7/30,270106
300457,2015/5/6,640209
300457,2021/7/30,630703
300458,2015/1/6,270101
300458,2021/7/30,270104
300459,2015/1/6,220304
300459,2018/7/13,720302
300459,2021/7/30,720401
300460,2015/1/6,270203
300461,2015/1/25,640209
300461,2021/7/30,640704
300462,2015/1/25,710101
300462,2021/7/30,710103
300463,2015/5/25,370301
300463,2015/11/2,370501
300463,2021/7/30,370504
300464,2015/1/15,640106
300464,2019/7/24,640102
300464,2021/7/30,450602
300465,2015/1/25,710201
300465,2021/7/30,710401
300466,2015/1/25,630203
300466,2021/7/30,630804
300466,2022/7/29,640106
300467,2015/5/25,730202
300467,2017/6/29,720303
300467,2021/7/30,720401
300468,2015/1/25,710201
300468,2021/7/30,710401
300469,2015/6/15,710201
300469,2021/7/30,710401
300470,2015/1/15,640106
300471,2015/6/15,640209
300472,2015/1/15,640209
300473,2015/1/15,280201
300473,2021/7/30,280205
300474,2016/4/7,650101
300474,2021/7/30,650501
300475,2015/1/15,330105
300475,2021/7/30,330601
300475,2022/5/20,270401
300476,2015/1/15,270202
300477,2015/1/15,630402
300477,2021/7/30,630801
300478,2015/1/15,220501
300478,2021/7/30,220503
300479,2015/1/15,710101
300479,2021/7/30,710103
300480,2015/1/18,640203
300481,2015/1/18,220309
300481,2021/7/30,270601
300482,2015/1/16,370501
300482,2021/7/30,370504
300483,2015/1/18,640209
300483,2021/7/30,410301
300484,2016/4/18,630202
300484,2021/7/30,640702
300485,2015/1/16,370102
300485,2017/6/29,370301
300485,2021/7/30,370304
300486,2015/6/18,640209
300486,2021/7/30,640704
300487,2015/1/18,220309
300487,2021/7/30,220504
300488,2015/6/18,640102
300488,2021/7/30,640108
300489,2015/1/18,240203
300489,2019/7/24,240201
300489,2021/7/30,240301
300489,2022/7/29,640703
300490,2016/1/7,630201
300490,2021/7/30,630803
300491,2016/1/5,630305
300491,2021/7/30,630306
300492,2015/11/5,620302
300492,2018/7/13,620101
300492,2021/7/30,620601
300493,2015/12/23,270101
300493,2021/7/30,270401
300494,2016/1/7,720301
300494,2021/7/30,720401
300495,2015/7/1,620501
300495,2021/7/30,620307
300496,2015/12/23,710202
300496,2021/7/30,710301
300497,2015/12/24,370101
300498,2015/11/2,110701
300498,2021/7/30,110702
300499,2016/2/3,640209
300500,2016/2/3,620101
300500,2021/7/30,620601
300501,2016/2/4,360201
300501,2021/7/30,360206
300502,2016/3/4,270401
300502,2018/7/13,730201
300502,2021/7/30,730204
300503,2016/3/4,640106
300504,2018/4/3,730201
300504,2021/7/30,730206
300505,2016/3/23,220312
300505,2021/7/30,220802
300506,2016/4/18,620201
300507,2016/4/18,280201
300507,2021/7/30,280203
300508,2016/4/24,710202
300508,2021/7/30,710103
300509,2016/4/18,640208
300510,2016/4/24,630402
300510,2021/7/30,630803
300511,2016/4/18,110102
300511,2021/7/30,110104
300512,2016/5/9,640208
300513,2016/5/25,710202
300513,2019/7/24,730203
300513,2021/7/30,730103
300514,2017/4/19,630203
300514,2021/7/30,630804
300515,2016/5/25,640301
300515,2021/7/30,640107
300516,2016/5/25,270401
300517,2016/6/24,620401
300518,2016/6/24,720302
300518,2021/7/30,720401
300518,2022/7/29,450603
300519,2016/6/24,370201
300520,2016/6/24,710201
300520,2021/7/30,710401
300521,2016/6/24,640208
300522,2016/6/24,220204
300522,2018/7/13,220305
300523,2016/7/18,710202
300523,2021/7/30,710301
300525,2016/7/18,710201
300525,2021/7/30,710401
300526,2016/7/18,350207
300526,2021/7/30,350205
300527,2016/7/18,650201
300527,2018/7/13,650301
300528,2016/8/4,720102
300528,2021/7/30,720602
300529,2016/7/18,370501
300529,2021/7/30,370503
300530,2016/8/4,220309
300531,2016/8/4,730201
300531,2021/7/30,710103
300532,2016/8/4,710202
300532,2021/7/30,710301
300533,2016/8/4,720302
300533,2021/7/30,720401
300534,2016/9/7,370201
300535,2016/8/4,220308
300535,2021/7/30,220309
300536,2016/8/23,620501
300536,2021/7/30,620307
300537,2016/8/23,220305
300537,2021/7/30,270601
300538,2016/8/23,420801
300538,2018/7/13,220503
300539,2016/8/23,220602
300539,2017/6/29,220501
300540,2016/8/23,640106
300540,2017/6/29,640209
300541,2016/9/7,710201
300541,2019/7/24,710202
300541,2021/7/30,710301
300542,2016/9/7,710201
300542,2021/7/30,710401
300543,2016/9/7,270502
300543,2021/7/30,270504
300545,2016/10/12,270301
300546,2016/10/12,710201
300546,2017/6/29,710101
300546,2021/7/30,710103
300547,2016/10/12,610303
300547,2017/6/29,280201
300547,2021/7/30,280203
300548,2016/10/12,730202
300548,2021/7/30,730204
300549,2016/10/12,640103
300549,2017/6/29,640209
300550,2016/10/17,710201
300550,2021/7/30,710401
300551,2016/10/17,640209
300551,2021/5/18,710101
300551,2021/7/30,710103
300552,2016/10/17,710201
300552,2021/7/30,710103
300553,2016/10/17,640301
300553,2021/7/30,640107
300554,2017/4/19,640103
300555,2016/10/17,730202
300555,2021/7/30,730206
300556,2016/10/28,710201
300556,2021/7/30,710401
300557,2016/10/28,640301
300557,2021/7/30,640107
300558,2016/10/28,370102
300559,2016/10/28,710201
300559,2021/7/30,710401
300560,2016/10/28,730203
300560,2021/7/30,730103
300561,2016/11/6,710201
300561,2021/7/30,710401
300562,2016/11/6,370501
300562,2021/7/30,370502
300563,2016/11/6,730202
300563,2021/7/30,730205
300564,2019/10/28,620101
300564,2021/7/30,620601
300565,2016/11/6,730203
300565,2017/6/29,730202
300565,2021/7/30,730204
300566,2016/11/6,270203
300566,2017/6/29,270303
300567,2016/12/1,640301
300567,2021/7/30,640107
300568,2016/12/1,220204
300568,2017/6/29,220309
300568,2021/7/30,630702
300569,2016/12/1,630302
300569,2021/7/30,630602
300570,2016/12/1,730202
300570,2021/7/30,730204
300571,2016/12/1,730101
300571,2019/7/24,730203
300571,2021/7/30,730104
300572,2016/12/1,640301
300572,2021/7/30,460802
300573,2016/12/1,370301
300573,2018/7/13,370102
300575,2016/12/11,220303
300575,2021/7/30,220803
300576,2016/12/11,220305
300576,2021/7/30,270601
300577,2016/12/11,350106
300577,2021/7/30,350205
300578,2017/1/14,730101
300578,2021/7/30,730104
300579,2016/12/11,710201
300579,2021/7/30,710401
300580,2016/12/11,280201
300580,2021/7/30,280203
300581,2016/12/11,650101
300581,2017/6/29,650201
300582,2016/12/11,270302
300583,2016/12/25,370101
300584,2017/1/5,370102
300585,2016/12/19,280201
300585,2021/7/30,280203
300586,2016/12/19,220503
300586,2017/6/29,220501
300586,2021/7/30,220503
300587,2016/12/19,220602
300588,2016/12/19,710201
300588,2021/7/30,710102
300589,2017/1/5,650401
300590,2017/1/5,730201
300590,2021/7/30,730206
300591,2016/12/25,350205
300592,2017/1/5,620201
300592,2022/7/8,450602
300593,2016/12/25,630305
300593,2021/7/30,630306
300594,2019/6/6,640501
300595,2017/1/14,370501
300595,2021/7/30,370503
300596,2017/1/5,220309
300596,2021/7/30,220501
300596,2022/7/29,220309
300597,2017/1/14,730203
300597,2021/7/30,730103
300598,2017/1/14,710201
300598,2021/7/30,710401
300599,2017/1/14,610302
300600,2017/1/14,630402
300600,2017/6/27,650401
300601,2017/1/14,370301
300601,2021/7/30,370303
300602,2017/1/14,270502
300602,2021/7/30,270504
300603,2017/1/14,730203
300603,2021/7/30,730104
300603,2022/7/29,730103
300604,2017/4/5,270101
300604,2017/6/29,640209
300604,2021/7/30,270108
300605,2017/1/14,710201
300605,2021/7/30,710401
300606,2017/1/14,640103
300607,2017/1/24,640106
300607,2021/7/30,640701
300608,2017/1/24,710201
300608,2021/7/30,710401
300609,2017/1/19,710202
300609,2021/7/30,710301
300610,2017/1/19,220309
300610,2021/7/30,220501
300610,2022/7/29,220309
300611,2017/2/8,280201
300611,2021/7/30,280203
300612,2017/2/8,720201
300612,2021/7/30,720501
300613,2017/2/8,270101
300613,2021/7/30,270104
300614,2021/5/8,410401
300614,2021/7/30,760103
300615,2017/2/8,730202
300615,2021/7/30,730206
300616,2017/2/14,360302
300616,2021/7/30,360308
300617,2017/2/14,630404
300617,2021/7/30,630805
300618,2017/2/24,240504
300618,2021/7/30,240601
300619,2017/2/14,640209
300619,2021/7/30,630703
300620,2017/2/24,730202
300620,2021/7/30,730204
300621,2017/2/24,620201
300622,2017/2/24,450401
300623,2017/2/24,270102
300624,2018/1/7,710201
300624,2021/7/30,710402
300625,2017/3/1,270302
300625,2021/7/30,330501
300626,2017/3/10,630101
300627,2017/3/10,710101
300627,2019/7/24,730201
300627,2021/7/30,650501
300627,2021/12/3,730206
300628,2017/3/10,730202
300628,2019/7/24,730201
300628,2021/7/30,730206
300629,2017/3/10,640103
300629,2022/7/29,650501
300630,2017/3/10,370102
300631,2017/3/10,410401
300631,2021/7/30,760201
300632,2017/3/18,270302
300633,2017/3/18,370501
300633,2021/7/30,370502
300634,2018/4/3,710202
300634,2021/7/30,710301
300635,2017/3/18,620302
300635,2017/6/29,620404
300635,2021/7/30,620601
300636,2017/3/18,370101
300637,2017/3/30,220309
300637,2021/7/30,270601
300637,2022/7/29,220309
300638,2017/3/30,730203
300638,2021/7/30,730206
300639,2017/3/30,370501
300639,2021/7/30,370504
300640,2017/4/5,360302
300640,2017/6/29,360303
300640,2021/7/30,360311
300641,2017/3/30,220309
300642,2017/4/19,370501
300642,2021/7/30,370504
300643,2017/4/19,280201
300643,2021/7/30,280205
300644,2018/1/29,220503
300645,2017/4/19,710202
300645,2021/7/30,710103
300646,2017/4/19,220309
300647,2017/4/19,270502
300647,2021/7/30,270504
300648,2017/4/19,640301
300648,2021/7/30,630703
300649,2017/5/4,620501
300649,2021/7/30,620307
300650,2017/5/4,270302
300650,2022/7/29,270401
300651,2017/5/4,360305
300651,2021/7/30,460601
300652,2017/5/4,280201
300652,2021/7/30,280204
300653,2017/5/4,370301
300653,2019/7/24,370501
300653,2021/7/30,370503
300654,2017/9/7,720101
300654,2021/7/30,720901
300655,2017/5/4,220204
300655,2021/7/30,270601
300656,2017/5/11,270401
300657,2017/5/4,270502
300657,2018/7/13,270202
300658,2017/5/11,350106
300658,2021/7/30,770101
300659,2017/5/11,710201
300659,2021/7/30,710103
300660,2017/5/22,630101
300661,2017/5/22,270101
300661,2021/7/30,270105
300662,2017/5/22,460501
300662,2021/7/30,460801
300663,2017/5/22,710201
300663,2021/7/30,710401
300664,2017/12/20,410201
300664,2021/7/30,760102
300665,2017/6/5,220305
300666,2017/6/5,240203
300666,2019/7/24,270103
300667,2017/6/15,630201
300667,2018/7/13,640301
300667,2021/7/30,640107
300668,2017/6/5,620101
300668,2021/7/30,620601
300669,2017/6/15,640204
300670,2017/6/15,630402
300670,2021/7/30,630802
300671,2017/6/15,270101
300671,2021/7/30,270105
300672,2017/6/28,270101
300672,2021/7/30,270104
300673,2017/7/12,110401
300673,2021/7/30,110404
300674,2018/10/30,710202
300674,2021/7/30,710301
300675,2017/6/28,620101
300675,2021/7/30,620601
300676,2017/6/28,370501
300676,2021/7/30,370504
300676,2022/7/29,370602
300677,2017/7/12,370501
300677,2021/7/30,370503
300678,2017/7/12,710202
300678,2021/7/30,710301
300679,2017/7/26,270502
300679,2021/7/30,270504
300680,2017/7/26,280201
300680,2021/7/30,280203
300681,2017/7/26,630202
300681,2018/7/13,280201
300681,2021/7/30,280206
300682,2017/7/26,710202
300682,2021/7/30,710301
300683,2017/7/26,370301
300683,2021/7/30,370304
300684,2017/12/8,220309
300684,2020/7/30,270502
300684,2021/7/30,270504
300684,2022/7/29,270601
300685,2017/7/26,370301
300685,2019/7/24,370501
300685,2021/7/30,370504
300686,2017/7/26,270502
300686,2021/7/30,270504
300687,2017/7/26,710202
300687,2021/7/30,710301
300688,2017/8/7,510101
300688,2021/7/30,461102
300689,2017/8/7,730201
300689,2021/7/30,730206
300690,2017/8/7,220309
300690,2021/7/30,630602
300691,2017/8/7,270303
300691,2021/7/30,710102
300692,2017/8/7,410201
300692,2021/7/30,760102
300693,2017/8/7,630305
300693,2021/7/30,630306
300694,2018/10/12,280201
300694,2021/7/30,280203
300695,2017/8/15,280201
300695,2021/7/30,280204
300696,2017/8/15,650201
300697,2017/8/26,240302
300698,2017/8/15,730202
300698,2021/7/30,730204
300699,2017/8/23,220404
300699,2021/7/30,650201
300700,2017/8/26,640103
300701,2017/9/7,270303
300702,2017/9/7,370102
300702,2021/7/30,370101
300703,2017/9/7,360305
300703,2021/7/30,360501
300705,2017/9/21,370102
300706,2017/9/21,240203
300706,2019/7/24,270103
300707,2017/9/25,280201
300707,2021/7/30,280205
300708,2017/9/25,270302
300709,2017/9/25,270502
300709,2021/7/30,270504
300710,2017/10/10,730202
300710,2021/7/30,730204
300711,2017/10/30,730201
300711,2021/7/30,730207
300712,2017/10/30,620305
300712,2021/7/30,620404
300713,2017/10/30,630305
300713,2021/7/30,630306
300715,2017/10/30,610303
300715,2021/7/30,610304
300716,2017/10/30,220503
300717,2017/11/8,220501
300718,2017/10/30,640102
300718,2021/7/30,640602
300719,2017/10/30,650201
300720,2017/11/8,640301
300720,2021/7/30,640107
300721,2017/11/8,220309
300722,2017/11/8,650101
300723,2017/11/8,370102
300724,2018/8/9,640209
300724,2021/7/30,630505
300725,2017/11/8,370101
300725,2021/7/30,370603
300726,2017/11/8,270203
300726,2021/7/30,650501
300727,2017/11/21,220308
300727,2021/7/30,220316
300728,2017/11/21,220314
300729,2017/11/21,360302
300729,2019/7/24,360303
300729,2021/7/30,360311
300730,2017/11/21,710201
300730,2021/7/30,710401
300731,2017/11/21,240203
300731,2019/7/24,220602
300732,2017/12/8,620302
300732,2021/7/30,620601
300733,2017/12/8,280201
300733,2021/7/30,280203
300735,2017/12/20,270501
300735,2021/7/30,270504
300736,2018/1/7,270401
300737,2018/1/29,610303
300737,2021/7/30,610304
300738,2018/1/29,710202
300738,2021/7/30,710301
300739,2018/1/29,270202
300740,2018/1/29,220304
300740,2021/7/30,770202
300741,2018/2/12,340404
300741,2021/7/30,220315
300742,2018/5/5,280201
300742,2021/7/30,280203
300743,2018/4/3,220202
300743,2018/7/13,220309
300743,2021/7/30,710103
300745,2018/5/5,630202
300745,2021/7/30,280205
300745,2022/7/29,280206
300746,2018/5/28,620302
300746,2019/7/24,620101
300746,2021/7/30,620601
300747,2018/6/26,270401
300747,2021/7/30,640703
300748,2018/9/18,240202
300749,2018/9/18,360302
300749,2021/7/30,360308
300750,2018/5/28,630305
300750,2021/7/30,630701
300751,2018/10/30,630303
300751,2019/3/7,640209
300751,2021/7/30,630505
300752,2018/11/28,270302
300753,2018/11/28,370501
300753,2021/7/30,370502
300755,2018/12/21,450401
300756,2018/12/27,640209
300756,2021/7/30,360502
300756,2022/7/29,640209
300757,2019/1/4,640209
300757,2021/7/30,640704
300758,2019/1/24,220305
300759,2019/1/24,370601
300759,2021/7/30,370603
300760,2018/9/19,370501
300760,2021/7/30,370502
300761,2019/2/18,110701
300761,2021/7/30,110703
300762,2019/3/6,650301
300762,2021/7/30,650501
300763,2019/3/18,630303
300763,2021/7/30,630503
300765,2019/3/6,370101
300766,2019/3/6,720301
300766,2019/4/2,710202
300766,2021/7/30,720501
300766,2021/12/24,710402
300767,2019/3/18,220602
300768,2019/3/26,710201
300768,2021/7/30,710402
300769,2019/4/4,220309
300769,2021/7/30,630702
300770,2019/4/4,720301
300770,2021/7/30,721001
300771,2019/4/4,710101
300771,2021/7/30,710103
300772,2019/4/15,630302
300772,2021/7/30,630601
300773,2019/4/18,710202
300773,2021/7/30,490306
300774,2021/7/23,410401
300774,2021/8/6,760102
300775,2019/5/6,650201
300776,2019/5/6,640209
300776,2021/7/30,630505
300777,2019/5/6,220404
300777,2021/7/30,650201
300778,2019/5/6,620101
300778,2021/7/30,620601
300779,2019/5/6,410401
300779,2021/7/30,760103
300780,2019/5/20,640102
300780,2021/7/30,640108
300781,2019/5/29,720201
300781,2021/7/30,720501
300782,2019/5/29,270101
300782,2021/7/30,270105
300783,2019/6/4,340404
300783,2021/7/30,340801
300785,2019/7/8,720301
300785,2021/7/30,720704
300786,2019/7/18,640205
300786,2021/7/30,760201
300787,2019/7/31,270502
300787,2021/7/30,270504
300788,2019/6/18,720101
300788,2021/7/30,720902
300789,2019/8/19,710101
300789,2021/7/30,710103
300790,2019/9/9,270303
300790,2021/7/30,710102
300791,2019/9/16,340404
300791,2021/7/30,340407
300792,2019/9/19,720201
300792,2021/7/30,450603
300793,2019/9/27,270501
300793,2021/7/30,270504
300795,2019/9/27,510101
300795,2019/10/10,460501
300795,2021/7/30,460803
300796,2019/10/11,220303
300796,2021/7/30,220803
300797,2019/10/21,510101
300797,2022/7/29,460802
300798,2019/10/21,220308
300799,2019/10/18,710201
300799,2021/7/30,710402
300800,2019/10/28,640205
300800,2021/7/30,760201
300801,2019/10/28,220309
300802,2019/11/1,640209
300802,2021/7/30,640704
300803,2019/11/1,710201
300803,2021/7/30,710401
300805,2019/11/9,720201
300805,2021/7/30,720501
300806,2019/11/9,220309
300806,2021/7/30,220505
300807,2019/12/5,710101
300807,2021/7/30,710103
300808,2019/11/14,270302
300809,2019/11/20,640101
300810,2019/11/29,650401
300811,2019/12/23,240202
300812,2019/12/27,640209
300812,2021/7/30,270108
300812,2022/7/29,270504
300813,2020/1/13,640209
300814,2021/7/27,270202
300815,2020/1/8,410401
300815,2021/7/30,760103
300816,2020/1/22,280201
300816,2021/7/30,280205
300817,2020/1/22,640102
300817,2021/7/30,640108
300818,2020/2/4,640103
300819,2020/2/4,350106
300820,2020/2/4,630303
300820,2021/7/30,630306
300821,2020/3/8,220309
300821,2021/7/30,220316
300822,2020/3/8,270502
300822,2021/7/30,270504
300823,2020/3/10,640209
300824,2020/6/5,330104
300824,2021/7/30,330301
300825,2020/3/15,280301
300825,2021/7/30,280303
300826,2020/3/30,620404
300826,2021/7/30,620601
300827,2020/4/2,630303
300827,2021/7/30,630503
300828,2020/4/2,240301
300828,2021/7/30,640108
300829,2020/4/8,110504
300829,2021/7/30,220315
300830,2020/4/16,710201
300830,2021/7/30,710401
300831,2020/4/16,270102
300832,2020/4/27,370501
300832,2021/7/30,370504
300833,2020/5/5,640209
300834,2021/12/24,220504
300834,2022/7/29,220503
300835,2020/5/18,240202
300836,2020/5/23,640209
300837,2020/5/23,640203
300838,2020/5/23,640102
300838,2021/7/30,640108
300839,2020/5/23,220101
300839,2021/7/30,750303
300840,2020/6/2,350202
300840,2021/7/30,350209
300841,2020/6/5,370301
300841,2021/7/30,370303
300842,2020/6/5,270103
300842,2021/7/30,630504
300843,2020/6/18,270502
300843,2021/7/30,270504
300844,2021/8/6,620601
300845,2020/6/18,710101
300845,2021/7/30,710103
300846,2020/6/18,710202
300846,2021/7/30,710301
300847,2020/6/18,220309
300848,2020/6/18,220313
300849,2020/6/24,360201
300849,2021/7/30,770201
300850,2020/6/29,630302
300850,2021/7/30,630602
300851,2020/6/29,640501
300852,2020/6/29,270202
300853,2020/7/7,640106
300853,2021/7/30,640701
300853,2022/7/29,630803
300854,2021/8/27,760103
300855,2020/7/6,240201
300856,2020/7/6,220304
300856,2021/7/30,770201
300857,2020/7/13,270501
300857,2021/7/30,270504
300858,2020/7/13,340404
300858,2021/7/30,220315
300859,2020/7/22,460102
300859,2021/7/30,461003
300860,2020/7/31,460501
300860,2021/7/30,460803
300861,2020/7/31,640103
300862,2020/7/31,640205
300862,2021/7/30,640107
300863,2020/8/4,280201
300863,2021/7/30,280206
300864,2020/8/7,410401
300864,2021/7/30,760104
300865,2020/8/4,640203
300866,2020/8/4,270401
300866,2021/7/30,270503
300867,2020/8/4,410401
300867,2021/7/30,760103
300868,2020/8/4,270401
300869,2020/8/4,370501
300869,2021/7/30,370502
300870,2020/8/7,630306
300871,2020/8/7,110801
300872,2020/8/7,710202
300872,2021/7/30,710301
300873,2020/8/7,420801
300873,2021/7/30,420803
300875,2020/8/7,650301
300876,2020/8/7,220404
300877,2020/8/8,350106
300878,2020/8/8,370201
300879,2020/8/15,640209
300879,2022/7/29,640207
300880,2020/8/15,630203
300880,2021/7/30,630804
300881,2020/8/21,230102
300881,2021/7/30,230501
300882,2020/8/21,630203
300882,2021/7/30,630804
300883,2020/8/29,360201
300883,2021/7/30,360205
300884,2020/10/29,710101
300884,2021/7/30,710102
300885,2020/9/1,640401
300885,2021/7/30,640108
300886,2020/9/1,220309
300886,2021/7/30,770201
300887,2020/8/31,510101
300887,2021/7/30,460802
300888,2020/9/1,350102
300888,2021/7/30,770101
300889,2020/8/31,270302
300890,2020/9/4,220309
300890,2021/7/30,630702
300891,2020/9/4,220309
300891,2021/7/30,220206
300892,2020/9/5,340404
300892,2021/7/30,450201
300892,2022/7/29,340702
300893,2020/9/9,280201
300893,2021/7/30,280205
300893,2022/7/29,280202
300894,2020/12/23,330104
300894,2021/7/30,330401
300895,2020/9/9,710202
300895,2021/7/30,710301
300896,2020/9/14,370501
300896,2021/7/30,770301
300897,2020/9/21,640301
300897,2021/7/30,640107
300898,2020/9/24,340403
300898,2021/7/30,340702
300899,2020/9/24,410401
300899,2021/7/30,760102
300900,2020/10/16,650201
300901,2020/10/16,350205
300901,2021/7/30,350209
300902,2020/10/16,640209
300903,2020/10/26,270202
300905,2020/10/26,220501
300905,2021/7/30,220308
300906,2020/10/29,640501
300906,2021/7/30,640107
300907,2020/11/10,630101
300908,2020/11/10,340402
300908,2021/7/30,340901
300909,2020/11/10,270301
300910,2020/11/21,220309
300911,2020/11/21,330104
300911,2021/7/30,330401
300912,2020/11/25,280201
300912,2021/7/30,280205
300913,2020/11/25,730202
300913,2021/7/30,730205
300915,2020/11/25,340404
300915,2021/7/30,340702
300916,2020/11/25,270502
300916,2021/7/30,270504
300917,2020/12/5,430101
300917,2021/7/30,430301
300918,2020/12/5,350202
300918,2021/7/30,350106
300919,2020/12/14,220309
300919,2021/7/30,630702
300920,2020/12/14,220501
300921,2020/12/14,730203
300921,2021/7/30,730104
300922,2020/12/14,650301
300923,2020/12/14,640501
300925,2020/12/14,710201
300925,2021/7/30,710401
300926,2020/12/23,280201
300926,2021/7/30,280205
300927,2020/12/23,220204
300928,2021/1/3,280201
300928,2021/7/30,280206
300929,2021/1/8,410201
300929,2021/7/30,760102
300930,2021/1/11,240201
300931,2021/1/8,640204
300932,2021/1/8,630403
300932,2021/7/30,630802
300933,2021/1/8,630404
300933,2021/7/30,630805
300935,2021/1/19,710201
300935,2021/7/30,710401
300936,2021/1/26,270202
300937,2021/1/26,370401
300937,2021/7/30,370402
300938,2021/1/25,510101
300938,2021/7/30,460802
300939,2021/1/25,270301
300940,2021/1/25,270302
300941,2021/1/29,710101
300941,2021/7/30,710103
300942,2021/1/29,510101
300942,2021/7/30,370504
300943,2021/1/29,640102
300943,2021/7/30,640108
300945,2021/1/29,360304
300945,2021/7/30,350301
300946,2021/1/29,640401
300946,2021/7/30,640108
300947,2021/2/5,450501
300947,2021/7/30,450304
300948,2021/2/5,620501
300948,2021/7/30,620307
300949,2021/2/19,620501
300949,2021/7/30,620307
300950,2021/2/19,640209
300950,2021/7/30,640203
300951,2021/2/19,270502
300951,2021/7/30,270504
300952,2021/3/1,350207
300952,2021/7/30,350205
300953,2021/3/5,640401
300953,2021/7/30,640108
300953,2022/7/29,630701
300955,2021/3/12,360201
300955,2021/7/30,770201
300956,2021/3/12,270502
300956,2021/7/30,270504
300957,2021/3/12,220304
300957,2021/7/30,770202
300958,2021/3/12,410401
300958,2021/7/30,760104
300959,2021/3/12,730101
300959,2021/7/30,730104
300960,2021/3/29,640501
300961,2021/3/29,410201
300961,2021/7/30,760102
300962,2021/3/20,510101
300962,2021/7/30,460804
300963,2021/3/25,240201
300964,2021/7/27,270202
300965,2021/3/25,650201
300966,2021/3/25,370101
300967,2021/3/29,110701
300967,2021/7/30,110703
300968,2021/3/29,270502
300968,2021/7/30,270504
300969,2021/3/29,280201
300969,2021/7/30,280202
300969,2022/7/29,280205
300970,2021/3/29,110102
300970,2021/7/30,110104
300971,2021/3/29,640102
300971,2021/7/30,640209
300972,2021/3/29,110102
300972,2021/7/30,110104
300973,2021/3/29,340404
300973,2021/7/30,340802
300975,2021/4/5,270401
300975,2022/7/29,270203
300976,2021/4/5,270502
300976,2021/7/30,270504
300977,2021/4/5,510101
300977,2021/7/30,620601
300978,2021/4/5,280201
300978,2021/7/30,280202
300979,2021/4/5,350205
300979,2021/7/30,350107
300980,2021/4/5,220501
300981,2021/4/5,370501
300981,2021/7/30,370503
300982,2021/4/5,620305
300982,2021/7/30,620306
300983,2021/4/15,620101
300983,2021/7/30,620601
300984,2021/6/9,640102
300984,2021/7/30,640106
300985,2021/4/15,640401
300985,2021/7/30,640108
300986,2021/4/15,240301
300986,2022/7/27,620404
300987,2021/4/26,720301
300987,2021/7/30,720704
300988,2021/4/26,640401
300988,2021/7/30,640209
300989,2021/4/26,620305
300989,2021/7/30,620601
300990,2021/4/26,640105
300991,2021/5/8,270502
300991,2021/7/30,270401
300992,2021/5/8,640106
300993,2021/5/10,360303
300993,2021/7/30,360311
